(0.250000, -0.250000, 0.464844) (0.250000, -0.500000, 0.464844) (10582810605974324248576.000000, 0.000000) 
(0.250000, -0.250000, 0.464844) (0.250000, -0.500000, 0.464844) (-0.000000, 0.000000) 
(0.500000, -0.500000, 0.633925) (0.250000, -0.500000, 0.633925) (-107374176.000000, -107374176.000000) 
(0.500000, -0.250000, 0.633925) (0.250000, -0.500000, 0.633925) (0.000000, 0.000000) 
(0.250000, -0.250000, 0.464844) (0.250000, -0.250000, 0.464844) (10579301175964695789568.000000, 0.000000) 
(0.500000, -0.250000, 0.633925) (0.250000, -0.250000, 0.633925) (-0.000000, 0.000000) 
(0.250000, 0.000000, 0.464844) (0.250000, -0.250000, 0.464844) (10582810605974324248576.000000, 0.000000) 
(0.250000, 0.000000, 0.464844) (0.250000, -0.250000, 0.464844) (-0.000000, 0.000000) 
(0.500000, -0.250000, 0.633925) (0.250000, -0.250000, 0.633925) (-107374176.000000, -107374176.000000) 
(0.500000, 0.000000, 0.633925) (0.250000, -0.250000, 0.633925) (0.000000, 0.000000) 
(0.250000, 0.000000, 0.464844) (0.250000, 0.000000, 0.464844) (10579301175964695789568.000000, 0.000000) 
(0.500000, 0.000000, 0.633925) (0.250000, 0.000000, 0.633925) (-0.000000, 0.000000) 
(0.250000, 0.250000, 0.464844) (0.250000, 0.000000, 0.464844) (10582810605974324248576.000000, 0.000000) 
(0.250000, 0.250000, 0.464844) (0.250000, 0.000000, 0.464844) (-0.000000, 0.000000) 
(0.500000, 0.000000, 0.633925) (0.250000, 0.000000, 0.633925) (-107374176.000000, -107374176.000000) 
(0.500000, 0.250000, 0.633925) (0.250000, 0.000000, 0.633925) (0.000000, 0.000000) 
(0.250000, 0.250000, 0.464844) (0.250000, 0.250000, 0.464844) (10579301175964695789568.000000, 0.000000) 
(0.500000, 0.250000, 0.633925) (0.250000, 0.250000, 0.633925) (-0.000000, 0.000000) 
(0.250000, 0.500000, 0.464844) (0.250000, 0.250000, 0.464844) (10582810605974324248576.000000, 0.000000) 
(0.250000, 0.500000, 0.464844) (0.250000, 0.250000, 0.464844) (-0.000000, 0.000000) 
(0.500000, 0.250000, 0.633925) (0.250000, 0.250000, 0.633925) (-107374176.000000, -107374176.000000) 
(0.500000, 0.500000, 0.633925) (0.250000, 0.250000, 0.633925) (0.000000, 0.000000) 
(0.250000, 0.500000, 0.464844) (0.250000, 0.500000, 0.464844) (10579301175964695789568.000000, 0.000000) 
(0.500000, 0.500000, 0.633925) (0.250000, 0.500000, 0.633925) (-0.000000, 0.000000) 
(0.250000, 0.750000, 0.464844) (0.250000, 0.500000, 0.464844) (10582810605974324248576.000000, 0.000000) 
(0.250000, 0.750000, 0.464844) (0.250000, 0.500000, 0.464844) (-0.000000, 0.000000) 
(0.500000, 0.500000, 0.633925) (0.250000, 0.500000, 0.633925) (-107374176.000000, -107374176.000000) 
(0.500000, 0.750000, 0.633925) (0.250000, 0.500000, 0.633925) (0.000000, 0.000000) 
(0.250000, 0.750000, 0.464844) (0.250000, 0.750000, 0.464844) (10579301175964695789568.000000, 0.000000) 
(0.500000, 0.750000, 0.633925) (0.250000, 0.750000, 0.633925) (-0.000000, 0.000000) 
(0.250000, 1.000000, 0.464844) (0.250000, 0.750000, 0.464844) (10582810605974324248576.000000, 0.000000) 
(0.250000, 1.000000, 0.464844) (0.250000, 0.750000, 0.464844) (-0.000000, 0.000000) 
(0.500000, 0.750000, 0.633925) (0.250000, 0.750000, 0.633925) (-107374176.000000, -107374176.000000) 
(0.500000, 1.000000, 0.633925) (0.250000, 0.750000, 0.633925) (0.000000, 0.000000) 
(0.500000, -1.000000, 0.633925) (0.500000, -1.000000, 0.633925) (10579301175964695789568.000000, 0.000000) 
(0.750000, -1.000000, 0.798744) (0.500000, -1.000000, 0.798744) (-0.000000, 0.000000) 
(0.500000, -0.750000, 0.633925) (0.500000, -1.000000, 0.633925) (10582810605974324248576.000000, 0.000000) 
(0.500000, -0.750000, 0.633925) (0.500000, -1.000000, 0.633925) (-0.000000, 0.000000) 
(0.750000, -1.000000, 0.798744) (0.500000, -1.000000, 0.798744) (-107374176.000000, -107374176.000000) 
(0.750000, -0.750000, 0.798744) (0.500000, -1.000000, 0.798744) (0.000000, 0.000000) 
(0.500000, -0.750000, 0.633925) (0.500000, -0.750000, 0.633925) (10579301175964695789568.000000, 0.000000) 
(0.750000, -0.750000, 0.798744) (0.500000, -0.750000, 0.798744) (-0.000000, 0.000000) 
(0.500000, -0.500000, 0.633925) (0.500000, -0.750000, 0.633925) (10582810605974324248576.000000, 0.000000) 
(0.500000, -0.500000, 0.633925) (0.500000, -0.750000, 0.633925) (-0.000000, 0.000000) 
(0.750000, -0.750000, 0.798744) (0.500000, -0.750000, 0.798744) (-107374176.000000, -107374176.000000) 
(0.750000, -0.500000, 0.798744) (0.500000, -0.750000, 0.798744) (0.000000, 0.000000) 
(0.500000, -0.500000, 0.633925) (0.500000, -0.500000, 0.633925) (10579301175964695789568.000000, 0.000000) 
(0.750000, -0.500000, 0.798744) (0.500000, -0.500000, 0.798744) (-0.000000, 0.000000) 
(0.500000, -0.250000, 0.633925) (0.500000, -0.500000, 0.633925) (10582810605974324248576.000000, 0.000000) 
(0.500000, -0.250000, 0.633925) (0.500000, -0.500000, 0.633925) (-0.000000, 0.000000) 
(0.750000, -0.500000, 0.798744) (0.500000, -0.500000, 0.798744) (-107374176.000000, -107374176.000000) 
(0.750000, -0.250000, 0.798744) (0.500000, -0.500000, 0.798744) (0.000000, 0.000000) 
(0.500000, -0.250000, 0.633925) (0.500000, -0.250000, 0.633925) (10579301175964695789568.000000, 0.000000) 
(0.750000, -0.250000, 0.798744) (0.500000, -0.250000, 0.798744) (-0.000000, 0.000000) 
(0.500000, 0.000000, 0.633925) (0.500000, -0.250000, 0.633925) (10582810605974324248576.000000, 0.000000) 
(0.500000, 0.000000, 0.633925) (0.500000, -0.250000, 0.633925) (-0.000000, 0.000000) 
(0.750000, -0.250000, 0.798744) (0.500000, -0.250000, 0.798744) (-107374176.000000, -107374176.000000) 
(0.750000, 0.000000, 0.798744) (0.500000, -0.250000, 0.798744) (0.000000, 0.000000) 
(0.500000, 0.000000, 0.633925) (0.500000, 0.000000, 0.633925) (10579301175964695789568.000000, 0.000000) 
(0.750000, 0.000000, 0.798744) (0.500000, 0.000000, 0.798744) (-0.000000, 0.000000) 
(0.500000, 0.250000, 0.633925) (0.500000, 0.000000, 0.633925) (10582810605974324248576.000000, 0.000000) 
(0.500000, 0.250000, 0.633925) (0.500000, 0.000000, 0.633925) (-0.000000, 0.000000) 
(0.750000, 0.000000, 0.798744) (0.500000, 0.000000, 0.798744) (-107374176.000000, -107374176.000000) 
(0.750000, 0.250000, 0.798744) (0.500000, 0.000000, 0.798744) (0.000000, 0.000000) 
(0.500000, 0.250000, 0.633925) (0.500000, 0.250000, 0.633925) (10579301175964695789568.000000, 0.000000) 
(0.750000, 0.250000, 0.798744) (0.500000, 0.250000, 0.798744) (-0.000000, 0.000000) 
(0.500000, 0.500000, 0.633925) (0.500000, 0.250000, 0.633925) (10582810605974324248576.000000, 0.000000) 
(0.500000, 0.500000, 0.633925) (0.500000, 0.250000, 0.633925) (-0.000000, 0.000000) 
(0.750000, 0.250000, 0.798744) (0.500000, 0.250000, 0.798744) (-107374176.000000, -107374176.000000) 
(0.750000, 0.500000, 0.798744) (0.500000, 0.250000, 0.798744) (0.000000, 0.000000) 
(0.500000, 0.500000, 0.633925) (0.500000, 0.500000, 0.633925) (10579301175964695789568.000000, 0.000000) 
(0.750000, 0.500000, 0.798744) (0.500000, 0.500000, 0.798744) (-0.000000, 0.000000) 
(0.500000, 0.750000, 0.633925) (0.500000, 0.500000, 0.633925) (10582810605974324248576.000000, 0.000000) 
(0.500000, 0.750000, 0.633925) (0.500000, 0.500000, 0.633925) (-0.000000, 0.000000) 
(0.750000, 0.500000, 0.798744) (0.500000, 0.500000, 0.798744) (-107374176.000000, -107374176.000000) 
(0.750000, 0.750000, 0.798744) (0.500000, 0.500000, 0.798744) (0.000000, 0.000000) 
(0.500000, 0.750000, 0.633925) (0.500000, 0.750000, 0.633925) (10579301175964695789568.000000, 0.000000) 
(0.750000, 0.750000, 0.798744) (0.500000, 0.750000, 0.798744) (-0.000000, 0.000000) 
(0.500000, 1.000000, 0.633925) (0.500000, 0.750000, 0.633925) (10582810605974324248576.000000, 0.000000) 
(0.500000, 1.000000, 0.633925) (0.500000, 0.750000, 0.633925) (-0.000000, 0.000000) 
(0.750000, 0.750000, 0.798744) (0.500000, 0.750000, 0.798744) (-107374176.000000, -107374176.000000) 
(0.750000, 1.000000, 0.798744) (0.500000, 0.750000, 0.798744) (0.000000, 0.000000) 
(0.750000, -1.000000, 0.798744) (0.750000, -1.000000, 0.798744) (10579301175964695789568.000000, 0.000000) 
(1.000000, -1.000000, 0.959300) (0.750000, -1.000000, 0.959300) (-0.000000, 0.000000) 
(0.750000, -0.750000, 0.798744) (0.750000, -1.000000, 0.798744) (10582810605974324248576.000000, 0.000000) 
(0.750000, -0.750000, 0.798744) (0.750000, -1.000000, 0.798744) (-0.000000, 0.000000) 
(1.000000, -1.000000, 0.959300) (0.750000, -1.000000, 0.959300) (-107374176.000000, -107374176.000000) 
(1.000000, -0.750000, 0.959300) (0.750000, -1.000000, 0.959300) (0.000000, 0.000000) 
(0.750000, -0.750000, 0.798744) (0.750000, -0.750000, 0.798744) (10579301175964695789568.000000, 0.000000) 
(1.000000, -0.750000, 0.959300) (0.750000, -0.750000, 0.959300) (-0.000000, 0.000000) 
(0.750000, -0.500000, 0.798744) (0.750000, -0.750000, 0.798744) (10582810605974324248576.000000, 0.000000) 
(0.750000, -0.500000, 0.798744) (0.750000, -0.750000, 0.798744) (-0.000000, 0.000000) 
(1.000000, -0.750000, 0.959300) (0.750000, -0.750000, 0.959300) (-107374176.000000, -107374176.000000) 
(1.000000, -0.500000, 0.959300) (0.750000, -0.750000, 0.959300) (0.000000, 0.000000) 
(0.750000, -0.500000, 0.798744) (0.750000, -0.500000, 0.798744) (10579301175964695789568.000000, 0.000000) 
(1.000000, -0.500000, 0.959300) (0.750000, -0.500000, 0.959300) (-0.000000, 0.000000) 
(0.750000, -0.250000, 0.798744) (0.750000, -0.500000, 0.798744) (10582810605974324248576.000000, 0.000000) 
(0.750000, -0.250000, 0.798744) (0.750000, -0.500000, 0.798744) (-0.000000, 0.000000) 
(1.000000, -0.500000, 0.959300) (0.750000, -0.500000, 0.959300) (-107374176.000000, -107374176.000000) 
(1.000000, -0.250000, 0.959300) (0.750000, -0.500000, 0.959300) (0.000000, 0.000000) 
(0.750000, -0.250000, 0.798744) (0.750000, -0.250000, 0.798744) (10579301175964695789568.000000, 0.000000) 
(1.000000, -0.250000, 0.959300) (0.750000, -0.250000, 0.959300) (-0.000000, 0.000000) 
(0.750000, 0.000000, 0.798744) (0.750000, -0.250000, 0.798744) (10582810605974324248576.000000, 0.000000) 
(0.750000, 0.000000, 0.798744) (0.750000, -0.250000, 0.798744) (-0.000000, 0.000000) 
(1.000000, -0.250000, 0.959300) (0.750000, -0.250000, 0.959300) (-107374176.000000, -107374176.000000) 
(1.000000, 0.000000, 0.959300) (0.750000, -0.250000, 0.959300) (0.000000, 0.000000) 
(0.750000, 0.000000, 0.798744) (0.750000, 0.000000, 0.798744) (10579301175964695789568.000000, 0.000000) 
(1.000000, 0.000000, 0.959300) (0.750000, 0.000000, 0.959300) (-0.000000, 0.000000) 
(0.750000, 0.250000, 0.798744) (0.750000, 0.000000, 0.798744) (10582810605974324248576.000000, 0.000000) 
(0.750000, 0.250000, 0.798744) (0.750000, 0.000000, 0.798744) (-0.000000, 0.000000) 
(1.000000, 0.000000, 0.959300) (0.750000, 0.000000, 0.959300) (-107374176.000000, -107374176.000000) 
(1.000000, 0.250000, 0.959300) (0.750000, 0.000000, 0.959300) (0.000000, 0.000000) 
(0.750000, 0.250000, 0.798744) (0.750000, 0.250000, 0.798744) (10579301175964695789568.000000, 0.000000) 
(1.000000, 0.250000, 0.959300) (0.750000, 0.250000, 0.959300) (-0.000000, 0.000000) 
(0.750000, 0.500000, 0.798744) (0.750000, 0.250000, 0.798744) (10582810605974324248576.000000, 0.000000) 
(0.750000, 0.500000, 0.798744) (0.750000, 0.250000, 0.798744) (-0.000000, 0.000000) 
(1.000000, 0.250000, 0.959300) (0.750000, 0.250000, 0.959300) (-107374176.000000, -107374176.000000) 
(1.000000, 0.500000, 0.959300) (0.750000, 0.250000, 0.959300) (0.000000, 0.000000) 
(0.750000, 0.500000, 0.798744) (0.750000, 0.500000, 0.798744) (10579301175964695789568.000000, 0.000000) 
(1.000000, 0.500000, 0.959300) (0.750000, 0.500000, 0.959300) (-0.000000, 0.000000) 
(0.750000, 0.750000, 0.798744) (0.750000, 0.500000, 0.798744) (10582810605974324248576.000000, 0.000000) 
(0.750000, 0.750000, 0.798744) (0.750000, 0.500000, 0.798744) (-0.000000, 0.000000) 
(1.000000, 0.500000, 0.959300) (0.750000, 0.500000, 0.959300) (-107374176.000000, -107374176.000000) 
(1.000000, 0.750000, 0.959300) (0.750000, 0.500000, 0.959300) (0.000000, 0.000000) 
(0.750000, 0.750000, 0.798744) (0.750000, 0.750000, 0.798744) (10579301175964695789568.000000, 0.000000) 
(1.000000, 0.750000, 0.959300) (0.750000, 0.750000, 0.959300) (-0.000000, 0.000000) 
(0.750000, 1.000000, 0.798744) (0.750000, 0.750000, 0.798744) (10582810605974324248576.000000, 0.000000) 
(0.750000, 1.000000, 0.798744) (0.750000, 0.750000, 0.798744) (-0.000000, 0.000000) 
(1.000000, 0.750000, 0.959300) (0.750000, 0.750000, 0.959300) (-107374176.000000, -107374176.000000) 
(1.000000, 1.000000, 0.959300) (0.750000, 0.750000, 0.959300) (0.000000, 0.000000) 
